Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
97	logistic	{'C': 0.31578947375263156, 'penalty': 'l2'}	0.97	0.0	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	63	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG11734', 'EG10195', 'G7545', 'G6709', 'EG11228', 'EG12129', 'EG10117', 'EG12062', 'EG10119', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11374', 'EG11693', 'EG11911', 'EG11927', 'G7263', 'G6529', 'G7825', 'EG12363', 'EG12081', 'G6481', 'G6579', 'EG12205', 'EG10527', 'G7055', 'EG11806', 'EG10188', 'G7734', 'EG10957', 'G6941', 'EG11694', 'EG10863', 'EG12432', 'G7361', 'EG11557', 'G7165', 'EG12235', 'EG10655', 'EG10573', 'G8210', 'EG10375', 'EG10303', 'G6150', 'EG10889', 'EG12034', 'EG10811', 'EG12388', 'EG11208', 'EG11598', 'G6920', 'G6302', 'G6503']
98	logistic	{'C': 0.31578947375263156, 'penalty': 'l2'}	0.97	0.7	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	63	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG11734', 'G7545', 'G6709', 'EG11228', 'EG12129', 'EG10117', 'EG12062', 'EG10119', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11374', 'EG11693', 'EG11911', 'EG11927', 'G7263', 'G6529', 'G7825', 'EG12363', 'EG12081', 'G6481', 'G6579', 'EG12205', 'EG10527', 'G7055', 'EG11806', 'EG10188', 'G7734', 'EG10957', 'G6941', 'EG11694', 'EG10863', 'EG12432', 'G7361', 'EG11557', 'G7165', 'EG12235', 'EG10655', 'G8210', 'EG10573', 'EG10375', 'EG10303', 'G6150', 'EG10889', 'EG12034', 'EG10811', 'EG12388', 'EG11208', 'EG11598', 'G6920', 'G6302', 'G6503']
99	logistic	{'C': 0.31578947375263156, 'penalty': 'l2'}	0.97	0.8	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	62	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'G7545', 'G6709', 'EG11228', 'EG12129', 'EG10117', 'EG11734', 'EG10119', 'EG12062', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11374', 'EG11693', 'EG11911', 'EG11927', 'G7263', 'G6529', 'G7825', 'EG12363', 'EG12081', 'G6481', 'G6579', 'EG10527', 'G7055', 'EG12205', 'EG11806', 'EG10188', 'G7734', 'EG10957', 'G6941', 'EG11694', 'EG10863', 'G7361', 'EG12432', 'EG11557', 'G7165', 'EG12235', 'EG10655', 'G8210', 'EG10375', 'EG10303', 'EG10573', 'G6150', 'EG10889', 'EG12034', 'EG10811', 'EG12388', 'EG11208', 'EG11598', 'G6920', 'G6302']
100	logistic	{'C': 0.31578947375263156, 'penalty': 'l2'}	0.97	0.9	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'G6709', 'EG10117', 'EG11228', 'EG12129', 'G7545', 'EG10119', 'G6194', 'EG11287', 'EG12062', 'G6825', 'EG11156', 'EG11374', 'EG11693', 'EG11734', 'EG11911', 'EG11927', 'G6529', 'G7263', 'G7825', 'EG12363', 'G6481', 'EG12081', 'G6579', 'EG10527', 'EG11806', 'EG10188', 'G7055', 'G7734', 'EG10957', 'G6941', 'EG11694', 'EG10863', 'G7361', 'EG12432', 'EG11557', 'G7165', 'EG12205', 'EG12235', 'EG10655', 'G8210', 'EG10375', 'EG10303', 'G6150', 'EG10889', 'EG10573', 'EG12034', 'EG10811', 'EG12388', 'EG11598', 'G6920']
101	logistic	{'C': 0.31578947375263156, 'penalty': 'l2'}	0.97		0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	63	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG11734', 'G7545', 'G6709', 'EG11228', 'EG12129', 'EG10117', 'EG12062', 'EG10119', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11374', 'EG11693', 'EG11911', 'EG11927', 'G7263', 'G6529', 'G7825', 'EG12363', 'EG12081', 'G6481', 'G6579', 'EG12205', 'EG10527', 'G7055', 'EG11806', 'EG10188', 'G7734', 'EG10957', 'G6941', 'EG11694', 'EG10863', 'EG12432', 'G7361', 'EG11557', 'G7165', 'EG12235', 'EG10655', 'G8210', 'EG10573', 'EG10375', 'EG10303', 'G6150', 'EG10889', 'EG12034', 'EG10811', 'EG12388', 'EG11208', 'EG11598', 'G6920', 'G6302', 'G6503']
102	logistic	{'C': 1.0, 'penalty': 'l2'}	0.98	0.0	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'G6709', 'EG11734', 'EG12129', 'EG12062', 'EG10121', 'EG10195', 'EG11287', 'G6825', 'EG11228', 'G6194', 'EG11911', 'EG10117', 'G7545', 'EG11156', 'EG10119', 'EG11693', 'EG11374', 'G7263', 'G6579', 'EG12363', 'G6481', 'G7825', 'G6941', 'EG12081', 'G7055', 'EG12432', 'EG10573', 'G6529', 'EG11927', 'G7165', 'EG11806', 'EG10188', 'EG10863', 'EG10811', 'G6920', 'EG12205', 'EG10527', 'EG11694', 'EG12235', 'G7361', 'EG10375', 'EG11598', 'EG11557', 'EG10655', 'EG12034', 'G7734', 'EG10303', 'EG10957', 'EG11208', 'EG10889', 'G6150', 'G8210']
103	logistic	{'C': 1.0, 'penalty': 'l2'}	0.98	0.7	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'G6709', 'EG12129', 'EG12062', 'EG11734', 'EG10121', 'EG10195', 'EG11287', 'G6825', 'EG11228', 'G6194', 'EG11911', 'EG10117', 'G7545', 'EG11156', 'EG10119', 'EG11693', 'EG11374', 'G7263', 'G6579', 'EG12363', 'G6481', 'G7825', 'G6941', 'EG12081', 'G7055', 'EG12432', 'EG10573', 'G6529', 'EG11927', 'G7165', 'EG11806', 'EG10188', 'EG10863', 'EG10811', 'G6920', 'EG12205', 'EG10527', 'EG11694', 'EG12235', 'G7361', 'EG10375', 'EG11598', 'EG11557', 'EG10655', 'EG12034', 'G7734', 'EG10303', 'EG10957', 'EG11208', 'EG10889', 'G6150', 'G8210']
104	logistic	{'C': 1.0, 'penalty': 'l2'}	0.98	0.8	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'G6709', 'EG12129', 'EG12062', 'EG10121', 'EG10195', 'EG11287', 'EG11228', 'EG11734', 'G6194', 'G6825', 'EG11911', 'EG10117', 'G7545', 'EG11156', 'EG10119', 'EG11693', 'EG11374', 'G7263', 'G6579', 'EG12363', 'G6481', 'G7825', 'G6941', 'EG12081', 'G7055', 'G6529', 'EG12432', 'EG11927', 'EG10573', 'G7165', 'EG11806', 'EG10188', 'EG10863', 'EG10811', 'G6920', 'EG10527', 'EG11694', 'EG12205', 'EG12235', 'G7361', 'EG10375', 'EG11598', 'EG11557', 'EG10655', 'EG12034', 'EG10303', 'G7734', 'EG10957', 'EG10889', 'EG11208', 'G6150', 'G8210']
105	logistic	{'C': 1.0, 'penalty': 'l2'}	0.98	0.9	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'G6709', 'EG12129', 'EG10121', 'EG12062', 'EG10195', 'EG11287', 'EG11228', 'EG11911', 'G6194', 'EG10117', 'G6825', 'EG11156', 'G7545', 'EG10119', 'EG11693', 'EG11374', 'G7263', 'G6579', 'EG11734', 'EG12363', 'G6481', 'G7825', 'G6941', 'EG12081', 'G6529', 'EG12432', 'G7165', 'G7055', 'EG11806', 'EG11927', 'EG10573', 'EG10188', 'EG10863', 'G6920', 'EG10811', 'EG10527', 'EG11694', 'EG12235', 'G7361', 'EG10375', 'EG11598', 'EG10655', 'EG11557', 'EG12034', 'EG10303', 'EG10957', 'G7734', 'EG12205', 'EG10889', 'EG11208', 'G6150', 'G8210']
106	logistic	{'C': 1.0, 'penalty': 'l2'}	0.98		0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	60	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'G6709', 'EG12129', 'EG12062', 'EG11734', 'EG10121', 'EG10195', 'EG11287', 'EG11228', 'G6825', 'G6194', 'EG11911', 'EG10117', 'G7545', 'EG11156', 'EG10119', 'EG11693', 'EG11374', 'G7263', 'G6579', 'EG12363', 'G6481', 'G7825', 'G6941', 'EG12081', 'G7055', 'EG12432', 'EG10573', 'G6529', 'EG11927', 'G7165', 'EG11806', 'EG10188', 'EG10863', 'EG10811', 'G6920', 'EG12205', 'EG10527', 'EG11694', 'EG12235', 'G7361', 'EG10375', 'EG11598', 'EG11557', 'EG10655', 'EG12034', 'EG10303', 'G7734', 'EG10957', 'EG10889', 'EG11208', 'G6150', 'G8210']
107	logistic	{'C': 1.0, 'penalty': 'l2'}	0.99	0.0	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	19	['EG12061', 'EG10559', 'EG10118', 'EG11908', 'EG11399', 'EG10120', 'EG11398', 'G6825', 'EG12062', 'EG10195', 'G6201', 'EG12129', 'G6194', 'EG11911', 'EG11734', 'EG10121', 'EG11287', 'EG10117', 'G6709']
108	logistic	{'C': 1.0, 'penalty': 'l2'}	0.99	0.7	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	21	['EG12061', 'EG10559', 'EG10118', 'EG11908', 'EG11399', 'EG10120', 'EG11398', 'G6825', 'EG12062', 'EG10195', 'G6201', 'EG12129', 'G6194', 'EG11911', 'EG10121', 'EG11287', 'EG10117', 'EG11734', 'G6709', 'EG11693', 'EG11374']
109	logistic	{'C': 1.0, 'penalty': 'l2'}	0.99	0.8	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	21	['EG12061', 'EG10559', 'EG10118', 'EG11908', 'EG11399', 'EG10120', 'EG11398', 'G6825', 'EG12062', 'EG10195', 'G6201', 'EG12129', 'G6194', 'EG11911', 'EG10121', 'EG11287', 'EG10117', 'G6709', 'EG11693', 'EG11374', 'EG11734']
110	logistic	{'C': 1.0, 'penalty': 'l2'}	0.99	0.9	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	21	['EG12061', 'EG10559', 'EG10118', 'EG11908', 'EG11399', 'EG10120', 'EG11398', 'G6825', 'EG10195', 'EG12062', 'G6201', 'EG12129', 'G6194', 'EG11911', 'EG10121', 'EG10117', 'EG11287', 'G6709', 'EG11693', 'EG11374', 'G7825']
111	logistic	{'C': 1.0, 'penalty': 'l2'}	0.99		0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	21	['EG12061', 'EG10559', 'EG10118', 'EG11908', 'EG11399', 'EG10120', 'EG11398', 'G6825', 'EG12062', 'EG10195', 'G6201', 'EG12129', 'G6194', 'EG11911', 'EG10121', 'EG11287', 'EG11734', 'EG10117', 'G6709', 'EG11693', 'EG11374']
112	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.0	0.0	0.5190476190476191	0.5190476190476191	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	36	['G6435', 'G7717', 'EG11694', 'EG10242', 'EG10902', 'G6397', 'EG11693', 'EG11033', 'EG10674', 'EG10039', 'EG50002', 'EG11681', 'EG10800', 'EG10836', 'G6083', 'G6403', 'G7263', 'EG10863', 'EG12766', 'EG10449', 'G7425', 'G7432', 'EG10317', 'EG11167', 'G7876', 'G7070', 'G7262', 'G7462', 'G7699', 'EG12137', 'EG11257', 'M007', 'EG11334', 'EG11023', 'EG11062', 'EG10576']
113	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.0	0.7	0.5190476190476191	0.5190476190476191	0.9380952380952381	0.0380952380952381	0.419047619047619	0	5	['G6435', 'G7717', 'EG11694', 'EG10242', 'EG10902']
114	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.0	0.8	0.5190476190476191	0.5190476190476191	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	14	['G6435', 'EG11694', 'G7717', 'EG10242', 'EG10902', 'EG11693', 'EG11033', 'G6397', 'EG10674', 'EG10039', 'EG11681', 'EG10800', 'EG10836', 'G6083']
115	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.0	0.9	0.5190476190476191	0.5190476190476191	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	7	['G6435', 'EG11694', 'G7717', 'EG10242', 'EG11693', 'EG10039', 'EG11681']
116	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.0		0.5190476190476191	0.5190476190476191	0.9380952380952381	0.0380952380952381	0.419047619047619	0	2	['G6435', 'EG11694']
117	tree	{'min_samples_leaf': 3, 'max_features': None, 'criterion': 'entropy'}	0.1	0.0	0.5190476190476191	0.6428571428571429	0.9380952380952381	0.0380952380952381	0.419047619047619	0	4	['EG11062', 'G7874', 'EG11694', 'EG11033']
118	tree	{'min_samples_leaf': 3, 'max_features': None, 'criterion': 'entropy'}	0.1	0.7	0.5190476190476191	0.6428571428571429	0.9380952380952381	0.0380952380952381	0.419047619047619	0	8	['EG11062', 'EG11694', 'EG11033', 'G7874', 'EG10242', 'EG12146', 'EG11108', 'EG10225']
119	tree	{'min_samples_leaf': 3, 'max_features': None, 'criterion': 'entropy'}	0.1	0.8	0.5190476190476191	0.6428571428571429	0.9380952380952381	0.0380952380952381	0.419047619047619	0	6	['EG11062', 'EG11694', 'EG11033', 'EG10242', 'G7874', 'EG12146']
120	tree	{'min_samples_leaf': 3, 'max_features': None, 'criterion': 'entropy'}	0.1	0.9	0.5190476190476191	0.6428571428571429	0.9380952380952381	0.0380952380952381	0.419047619047619	0	2	['EG11694', 'EG11033']
121	tree	{'min_samples_leaf': 3, 'max_features': None, 'criterion': 'entropy'}	0.1		0.5190476190476191	0.6428571428571429	0.9380952380952381	0.0380952380952381	0.419047619047619	0	6	['EG11062', 'EG11694', 'EG11033', 'G7874', 'EG10242', 'EG12146']
122	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.2	0.0	0.5190476190476191	0.6904761904761905	0.9476190476190476	0.03400680204068023	0.4285714285714285	0	34	['EG11681', 'EG10889', 'EG10039', 'EG11734', 'G6435', 'EG10580', 'EG10242', 'EG10870', 'EG10863', 'EG11694', 'EG11693', 'EG10818', 'G7262', 'G7263', 'EG11221', 'EG11167', 'G7048', 'G7258', 'EG10449', 'G6083', 'EG11033', 'EG11062', 'EG12037', 'G6100', 'EG10909', 'EG10674', 'G7311', 'EG10609', 'G7750', 'G7462', 'G6843', 'G7950', 'G7533', 'EG11037']
123	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.2	0.7	0.5190476190476191	0.6904761904761905	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	13	['EG11681', 'EG10889', 'EG10039', 'EG11734', 'G6435', 'EG10580', 'EG10242', 'EG10870', 'EG10863', 'EG11694', 'EG11693', 'G7262', 'EG10818']
124	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.2	0.8	0.5190476190476191	0.6904761904761905	0.9380952380952381	0.0380952380952381	0.419047619047619	0	8	['EG11681', 'EG10889', 'EG10039', 'G6435', 'EG11734', 'EG10242', 'EG10580', 'EG11694']
125	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.2	0.9	0.5190476190476191	0.6904761904761905	0.9380952380952381	0.0380952380952381	0.419047619047619	0	12	['EG11681', 'EG10889', 'EG10039', 'G6435', 'EG11694', 'EG11734', 'EG11693', 'EG10242', 'G6083', 'G7311', 'EG10818', 'EG10580']
126	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.2		0.5190476190476191	0.6904761904761905	0.9380952380952381	0.0380952380952381	0.419047619047619	0	8	['EG11681', 'EG10889', 'EG10039', 'G6435', 'EG11734', 'EG10580', 'EG10242', 'EG11694']
127	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.3	0.0	0.5190476190476191	0.6738095238095239	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
128	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.3	0.7	0.5190476190476191	0.6738095238095239	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
129	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.3	0.8	0.5190476190476191	0.6738095238095239	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
130	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.3	0.9	0.5190476190476191	0.6738095238095239	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
131	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.3		0.5190476190476191	0.6738095238095239	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
132	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.4	0.0	0.5190476190476191	0.65	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	37	['EG11033', 'EG10039', 'EG11694', 'EG11759', 'G6435', 'G6116', 'EG10882', 'G7262', 'EG11681', 'EG11693', 'EG10242', 'EG11531', 'EG10863', 'G7263', 'EG10449', 'EG11167', 'EG11062', 'EG11325', 'EG11082', 'EG10117', 'G7166', 'EG10358', 'EG10865', 'EG11965', 'EG10677', 'EG11596', 'G6855', 'EG10674', 'EG10800', 'EG10756', 'EG11084', 'G7153', 'EG11023', 'EG11295', 'EG10102', 'EG11118', 'EG11147']
133	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.4	0.7	0.5190476190476191	0.65	0.95	0.033333333333333326	0.43095238095238086	0	42	['EG11033', 'EG10039', 'EG11694', 'G6435', 'EG11759', 'EG10882', 'G6116', 'G7262', 'EG11681', 'EG11693', 'EG10242', 'EG11531', 'EG10863', 'G7263', 'EG10449', 'EG11167', 'EG11062', 'EG11325', 'EG10117', 'EG11082', 'EG10865', 'EG10358', 'G7166', 'EG11965', 'EG11596', 'EG10677', 'G6855', 'EG10674', 'EG10800', 'EG10756', 'G7153', 'EG11023', 'EG11295', 'EG11084', 'EG11118', 'EG11147', 'EG10102', 'EG10126', 'EG12037', 'G7876', 'EG11595', 'EG10915']
134	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.4	0.8	0.5190476190476191	0.65	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	10	['EG11033', 'EG10039', 'EG11694', 'G6435', 'G7262', 'EG11681', 'EG11693', 'EG11759', 'EG10242', 'EG10882']
135	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.4	0.9	0.5190476190476191	0.65	0.95	0.033333333333333326	0.43095238095238086	0	68	['EG11033', 'EG11694', 'EG10039', 'G6435', 'EG11693', 'EG11681', 'EG10117', 'EG10882', 'EG10242', 'G6855', 'EG11325', 'EG11759', 'EG11118', 'G7166', 'EG11531', 'EG11084', 'EG10126', 'G6116', 'EG11361', 'EG10677', 'EG11082', 'EG12228', 'EG10863', 'G7579', 'EG10358', 'EG12231', 'EG10580', 'G7262', 'EG10388', 'EG11167', 'EG10483', 'G7631', 'G7263', 'EG10102', 'G7153', 'G7596', 'EG10883', 'EG10364', 'EG10674', 'EG10449', 'EG11392', 'EG10511', 'EG11007', 'EG10573', 'EG10394', 'EG10818', 'EG10805', 'EG10007', 'EG10858', 'EG12842', 'EG11062', 'G6566', 'EG11374', 'EG10387', 'EG10119', 'EG11295', 'EG10829', 'G7567', 'EG10029', 'G7267', 'EG11449', 'EG10018', 'EG11471', 'EG10429', 'EG11891', 'EG11037', 'G6397', 'EG10597']
136	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.4		0.5190476190476191	0.65	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	16	['EG11033', 'EG10039', 'EG11694', 'G6435', 'EG11759', 'G6116', 'EG10882', 'G7262', 'EG11681', 'EG11693', 'EG10242', 'EG11531', 'EG10863', 'G7263', 'EG10449', 'EG11167']
137	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.5	0.0	0.5190476190476191	0.9285714285714285	0.9666666666666666	0.02041241452319316	0.44761904761904747	0	99	['EG10242', 'EG11295', 'EG10865', 'EG10497', 'EG11694', 'EG11531', 'EG11681', 'EG11033', 'EG10863', 'EG12034', 'EG10674', 'EG11167', 'G6435', 'EG11062', 'EG12396', 'G7195', 'EG10039', 'EG11023', 'EG11528', 'EG10800', 'EG11693', 'G7518', 'EG11433', 'G7262', 'EG11288', 'G7089', 'EG10756', 'G7653', 'EG11037', 'G7263', 'G7735', 'EG12257', 'G7186', 'EG12037', 'EG10827', 'EG10887', 'EG12504', 'EG11911', 'G6327', 'G7533', 'EG11880', 'EG11221', 'EG10074', 'EG11110', 'EG10408', 'G7714', 'EG50002', 'EG10156', 'EG10449', 'EG10696', 'G6083', 'G7603', 'G6481', 'G7665', 'EG10892', 'EG11908', 'EG10960', 'G6359', 'G7255', 'EG11595', 'G7952', 'G7750', 'EG10909', 'G7876', 'EG10160', 'G6201', 'EG10810', 'EG10896', 'EG11838', 'EG11647', 'EG10999', 'EG10317', 'EG11555', 'G7769', 'G7649', 'EG10406', 'G7699', 'EG11551', 'EG10518', 'EG11712', 'G6377', 'EG10221', 'G7462', 'G7189', 'EG10531', 'EG10898', 'EG11334', 'EG11422', 'G7056', 'EG12228', 'EG11130', 'G359', 'EG11021', 'G6226', 'G6574', 'G6241', 'EG12401', 'EG10678', 'EG10774']
138	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.5	0.7	0.5190476190476191	0.9285714285714285	0.9380952380952381	0.0380952380952381	0.419047619047619	0	64	['EG10242', 'EG11295', 'EG10865', 'EG10497', 'EG11694', 'EG11531', 'EG11681', 'EG11033', 'EG10863', 'EG12034', 'EG10674', 'EG11167', 'G6435', 'EG11062', 'EG12396', 'G7195', 'EG10039', 'EG11023', 'EG10800', 'EG11693', 'EG11528', 'G7518', 'EG11433', 'G7262', 'EG11288', 'G7089', 'EG10756', 'G7653', 'EG11037', 'G7263', 'EG12257', 'G7735', 'EG12037', 'G7186', 'EG10887', 'EG10827', 'EG12504', 'G6327', 'G7533', 'EG11880', 'EG11221', 'EG10074', 'EG11110', 'EG11911', 'EG10408', 'EG50002', 'EG10156', 'G7714', 'EG10449', 'EG10696', 'G6083', 'G7603', 'G6481', 'G7665', 'EG10892', 'EG11908', 'G6359', 'EG10960', 'G7255', 'EG11595', 'G7952', 'G7750', 'EG10909', 'G7876']
139	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.5	0.8	0.5190476190476191	0.9285714285714285	0.9285714285714286	0.03511400286607767	0.4095238095238095	0	63	['EG10242', 'EG11295', 'EG11694', 'EG10865', 'EG10497', 'EG11681', 'EG11531', 'EG11033', 'EG10674', 'EG10863', 'EG12034', 'G6435', 'EG11167', 'EG11062', 'EG10039', 'EG11693', 'EG10800', 'EG11023', 'G7518', 'EG12396', 'G7262', 'EG10756', 'EG11288', 'G7195', 'G7263', 'EG12504', 'EG10827', 'G6327', 'EG10887', 'EG10074', 'G7089', 'G7533', 'EG11433', 'G7735', 'EG11528', 'EG12257', 'G7186', 'EG11110', 'EG11880', 'EG10449', 'EG50002', 'EG10892', 'G7665', 'G7603', 'G7952', 'G7714', 'EG10960', 'EG10160', 'G6481', 'EG11838', 'EG11908', 'EG12037', 'G7750', 'EG10896', 'G7649', 'EG11555', 'EG10999', 'EG11551', 'EG11647', 'EG10518', 'EG11712', 'G7699', 'G6377']
140	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.5	0.9	0.5190476190476191	0.9285714285714285	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	37	['EG10242', 'EG11694', 'EG11295', 'EG11681', 'EG11531', 'G6435', 'EG11033', 'EG10497', 'EG10865', 'EG11693', 'EG10039', 'EG12034', 'G7518', 'G6327', 'EG10074', 'EG10887', 'EG12504', 'EG10827', 'G7665', 'EG50002', 'G7649', 'EG10674', 'EG11288', 'EG10160', 'EG11555', 'G7603', 'G7089', 'EG12257', 'EG11110', 'EG11062', 'EG10518', 'EG12396', 'G7952', 'G7533', 'EG11528', 'EG11838', 'EG11551']
141	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.5		0.5190476190476191	0.9285714285714285	0.9714285714285715	0.028571428571428577	0.45238095238095244	0	42	['EG10242', 'EG11295', 'EG11694', 'EG10865', 'EG10497', 'EG11681', 'EG11531', 'EG11033', 'EG10863', 'EG12034', 'EG10674', 'G6435', 'EG11167', 'EG11062', 'EG12396', 'EG10039', 'EG11693', 'G7195', 'EG10800', 'EG11023', 'G7518', 'EG11528', 'EG11433', 'G7262', 'EG11288', 'G7089', 'EG10756', 'G7263', 'G7653', 'EG11037', 'G7735', 'EG12504', 'EG10827', 'EG10887', 'EG12257', 'G6327', 'G7186', 'EG12037', 'EG10074', 'G7533', 'EG11911', 'EG11880']
142	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.6	0.0	0.5190476190476191	0.7238095238095238	0.9214285714285715	0.034830330567447124	0.4023809523809524	0	42	['G7189', 'EG10126', 'EG10242', 'G7735', 'EG12842', 'G6435', 'EG11681', 'G7262', 'EG11885', 'EG10886', 'EG10696', 'EG10674', 'G7263', 'EG10449', 'EG11694', 'EG11033', 'EG50002', 'EG11167', 'EG10800', 'EG10756', 'EG11257', 'EG10039', 'EG10118', 'EG11693', 'EG12037', 'EG10317', 'EG10156', 'EG12401', 'EG10919', 'G7398', 'EG12193', 'EG12034', 'G6397', 'EG11908', 'EG11295', 'EG10663', 'EG11196', 'EG11147', 'EG10387', 'EG10117', 'EG11062', 'EG10863']
